seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
ArmyDiver1,0.6477680584244405,0.9075822736309315,0.5879028072503478,0.6477680584244405,0.6477680584244405,0.6477680584244405,0.6466515072368352,0.6440096700065961,0.6440096700065961,0.6440096700065961,0.6440096700065961,0.6440096700065961,0.6440096700065961,0.6440096700065961,0.6440096700065961,0.6440096700065961,0.6440096700065961,0.6422138630543486,0.6350715253874419,0.5901841872947458,0.4640297007922523,0.09176787113465522,0.6028062910652401,0.4892430278884462,0.4892430278884462,0.4892430278884462,0.48451151707704526,0.4728132387706856,0.4728132387706856,0.4728132387706856,0.4728132387706856,0.4728132387706856,0.4728132387706856,0.4728132387706856,0.4728132387706856,0.4728132387706856,0.4728132387706856,0.4716535433070866,0.46703296703296704,0.4376923076923077,0.35238784370477566,0.07475560667050028,0.44652080299246716,0.8576585328685449,0.8576585328685449,0.8576585328685449,0.8630510464113008,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8744525547445255,0.8635703918722786,0.7958041958041958,0.6110414052697616,0.11265164644714037,0.8139724559850653,0.8976608187134503,0.8976608187134503,0.8976608187134503,0.8918128654970761,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8757309941520468,0.8698830409356725,0.8318713450292398,0.7119883040935673,0.19005847953216373,0.8334872268390274,0.5181434599156118,0.5181434599156118,0.5181434599156118,0.5147679324894515,0.5063291139240507,0.5063291139240507,0.5063291139240507,0.5063291139240507,0.5063291139240507,0.5063291139240507,0.5063291139240507,0.5063291139240507,0.5063291139240507,0.5063291139240507,0.5054852320675105,0.5021097046413502,0.480168776371308,0.4109704641350211,0.10970464135021098,0.48110148789695756,0.8576585328685449,0.8576585328685449,0.8576585328685449,0.8630524398427764,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8757309941520468,0.8698830409356725,0.8318713450292398,0.7119883040935673,0.19005847953216373,0.8256573698290792,1.0,1.0,1.0,0.9953161592505855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9983333333333333,0.9916666666666666,0.9483333333333334,0.8116666666666666,0.21666666666666667,0.9453675171535395,0.9075822736309315,0.9075822736309315,0.9075822736309315,0.9122559880817186,0.9239390569602594,0.9239390569602594,0.9239390569602594,0.9239390569602594,0.9239390569602594,0.9239390569602594,0.9239390569602594,0.9239390569602594,0.9239390569602594,0.9239390569602594,0.9243100582093979,0.925242230183143,0.9297157440673187,0.9374580076129028,0.9634771062629593,0.923926132890149,0.8774317413858211,0.8774317413858211,0.8774317413858211,0.877314098125815,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.875091540985982,0.8667209692535817,0.8136379457372602,0.6595864870272644,0.1463229327225858,0.8233104748721766,614.0,614.0,614.0,610.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,599.0,595.0,569.0,487.0,130.0,570.1052631578947,70.0,70.0,70.0,74.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,85.0,89.0,115.0,197.0,554.0,113.89473684210526,571.0,571.0,571.0,575.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,586.0,590.0,616.0,698.0,1055.0,614.8947368421053,0.021929824561403508,0.9239390569602594,0.021929824561403508,0.8771929824561403,0.5063291139240507,1.0,0.0,0.0,-0.04479030091205325,0.6420545746388443,0.8552631578947368,0.021929824561403508,554.3634341761556,600,84,585,0,1,0,0,2.0,684,0.6420545746388443,0.8771929824561403,0.5063291139240507,600,84,585,1185,684,4,1
ArmyDiver2,0.7221063578074541,0.9386903186072113,0.6778342470785721,0.7221063578074541,0.7221063578074541,0.7221063578074541,0.7221063578074541,0.7221063578074541,0.7221063578074541,0.7221063578074541,0.7221063578074541,0.7221063578074541,0.7221063578074541,0.7221063578074541,0.7221063578074541,0.7221063578074541,0.7221063578074541,0.7221063578074541,0.6982026700573712,0.6772772385150128,0.6154966806053173,0.20669496836589354,0.6857508907713371,0.522432701894317,0.522432701894317,0.522432701894317,0.522432701894317,0.522432701894317,0.522432701894317,0.522432701894317,0.522432701894317,0.522432701894317,0.522432701894317,0.522432701894317,0.522432701894317,0.522432701894317,0.522432701894317,0.522432701894317,0.5074037512339585,0.49412915851272016,0.4542857142857143,0.16475972540045766,0.49774046725513715,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9607476635514018,0.9283088235294118,0.833916083916084,0.25930372148859543,0.9449318349428457,0.9980952380952381,0.9980952380952381,0.9980952380952381,0.9980952380952381,0.9980952380952381,0.9980952380952381,0.9980952380952381,0.9980952380952381,0.9980952380952381,0.9980952380952381,0.9980952380952381,0.9980952380952381,0.9980952380952381,0.9980952380952381,0.9980952380952381,0.979047619047619,0.9619047619047619,0.9085714285714286,0.4114285714285714,0.9595989974937345,0.5229540918163673,0.5229540918163673,0.5229540918163673,0.5229540918163673,0.5229540918163673,0.5229540918163673,0.5229540918163673,0.5229540918163673,0.5229540918163673,0.5229540918163673,0.5229540918163673,0.5229540918163673,0.5229540918163673,0.5229540918163673,0.5229540918163673,0.5129740518962076,0.5039920159680639,0.47604790419161674,0.2155688622754491,0.5027839058724656,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.979047619047619,0.9619047619047619,0.9085714285714286,0.4114285714285714,0.9595989974937345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9809160305343512,0.9637404580152672,0.9103053435114504,0.41221374045801534,0.961430293290478,0.9386903186072113,0.9386903186072113,0.9386903186072113,0.9386903186072113,0.9386903186072113,0.9386903186072113,0.9386903186072113,0.9386903186072113,0.9386903186072113,0.9386903186072113,0.9386903186072113,0.9386903186072113,0.9386903186072113,0.9386903186072113,0.9386903186072113,0.9418509865150786,0.9439038088782556,0.9472356206507354,0.9637005589006482,0.940897144950152,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9980952380952383,0.9698544800667588,0.9449575005634637,0.8704437533076608,0.3266266365411201,0.95175320746882,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,514.0,505.0,477.0,216.0,503.7894736842105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,20.0,48.0,309.0,21.210526315789473,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,488.0,497.0,525.0,786.0,498.2105263157895,0.08761904761904762,0.9386903186072113,0.08761904761904762,0.9980952380952381,0.5229540918163673,1.0,0.0,0.0,0.026426146571768967,0.6863130320890635,0.9104761904761904,0.08761904761904762,491.8737269501787,524,1,478,0,1,0,0,0.0,525,0.6863130320890635,0.9980952380952381,0.5229540918163673,524,1,478,1002,525,2,1
ArmyDiver3,0.9989258861439313,0.9193051182396161,0.9183176798741601,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9903743315508021,0.9146090534979425,0.5811384876805438,0.11637672465506899,0.9255993099759647,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9903743315508021,0.9146090534979424,0.5811384876805438,0.11637672465506899,0.9255993099759646,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9903743315508021,0.9146090534979425,0.5811384876805438,0.11637672465506899,0.9255993099759647,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9946294307196563,0.9548872180451128,0.7346938775510204,0.2083780880773362,0.9408672056080049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9956989247311828,0.9559139784946237,0.7354838709677419,0.2086021505376344,0.9418788907753254,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9946294307196563,0.9548872180451129,0.7346938775510204,0.2083780880773362,0.9408672056080049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9956989247311828,0.9559139784946237,0.7354838709677419,0.2086021505376344,0.9418788907753254,0.9193051182396161,0.9193051182396161,0.9193051182396161,0.9193051182396161,0.9193051182396161,0.9193051182396161,0.9193051182396161,0.9193051182396161,0.9193051182396161,0.9193051182396161,0.9193051182396161,0.9193051182396161,0.9193051182396161,0.9193051182396161,0.9193051182396161,0.9199225109750689,0.923496761882747,0.9357726558091664,0.9618543119904367,0.92266436917114,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9989258861439313,0.9924996008007935,0.9345311630403366,0.653420912512107,0.15572526892038385,0.9326350124964522,930.0,930.0,930.0,930.0,930.0,930.0,930.0,930.0,930.0,930.0,930.0,930.0,930.0,930.0,930.0,926.0,889.0,684.0,194.0,875.9473684210526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,42.0,247.0,737.0,55.05263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,41.0,246.0,736.0,54.05263157894737,0.9989258861439313,0.9193051182396161,0.9989258861439313,0.9989258861439313,1.0,1.0,0.0,0.0,0.9183176798741601,0.999462654486835,0.0,0.9989258861439313,854.953759962843,930,1,0,0,1,0,0,0.0,931,0.999462654486835,0.9989258861439313,1.0,930,1,0,930,931,1,1
Ballena,0.6215015270582396,0.815527273008625,0.5068514455325023,0.6215015270582396,0.6215015270582396,0.6215015270582396,0.619944105303026,0.61963763321069,0.6187303295139432,0.6140881251584831,0.6122522689080031,0.6119593791997239,0.6113396047880344,0.6043722558375975,0.5965315308740687,0.5834875743206318,0.561613866391022,0.4967940931385796,0.3555830444178395,0.2180563062387243,0.09479603158085927,0.010478200848518159,0.5102194174160243,0.8058771148708815,0.8058771148708815,0.8058771148708815,0.8042704626334519,0.8026666666666666,0.7978723404255319,0.7931034482758621,0.7899382171226832,0.7883597883597884,0.7852112676056338,0.7588898525585429,0.7318531169940222,0.6999161777032691,0.6501220504475184,0.5672333848531684,0.40443213296398894,0.24953789279112754,0.11428571428571428,0.012481278082875686,0.64041079665171,0.47930899265902516,0.47930899265902516,0.47930899265902516,0.4778624996889001,0.4783440155618093,0.47981011656107586,0.4754792407982244,0.47453437833199597,0.4750296594523937,0.4759688606125506,0.4813159938754732,0.4862312656241192,0.4864264610996213,0.4851552638547742,0.43510198371217235,0.31263416324221077,0.1905464222633162,0.07863001653044359,0.008796590564913559,0.40735757419742474,0.9945054945054945,0.9945054945054945,0.9945054945054945,0.9934065934065934,0.9923076923076923,0.989010989010989,0.9857142857142858,0.9835164835164835,0.9824175824175824,0.9802197802197802,0.9615384615384616,0.9417582417582417,0.9175824175824175,0.878021978021978,0.8065934065934066,0.6417582417582418,0.44505494505494503,0.22857142857142856,0.027472527472527472,0.8283400809716599,0.8094812164579607,0.8094812164579607,0.8094812164579607,0.8085867620751341,0.8076923076923077,0.8050089445438283,0.8023255813953488,0.8005366726296959,0.7996422182468694,0.7978533094812165,0.7826475849731663,0.7665474060822898,0.7468694096601073,0.7146690518783542,0.6565295169946332,0.5223613595706619,0.3622540250447227,0.18604651162790697,0.022361359570661897,0.6742302984653046,0.4793989435978386,0.4793989435978386,0.4793989435978386,0.4784474375182339,0.47892981879692836,0.4803980463980463,0.4775392945961507,0.4770814660200134,0.4775794675123533,0.47852215049524455,0.4844747252747252,0.4904573839229615,0.4932934131736527,0.496756935179964,0.46490103901548036,0.37066837272316727,0.25290191290191294,0.11571217244294167,0.012000000000000002,0.4193610771981732,0.9659547726674798,0.9659547726674798,0.9659547726674798,0.9648127307614287,0.9641536086471003,0.9627007873425906,0.959258972990263,0.95779894175489,0.9575727660745263,0.9575999369727775,0.9520279420501435,0.9529531238316173,0.9440486819987163,0.9244269184563405,0.8545125733594487,0.6781043265253348,0.471422152247896,0.2538545129733655,0.07602857615972371,0.8278495194815054,0.815527273008625,0.815527273008625,0.815527273008625,0.8162229840961713,0.8168991241814276,0.8187266272885788,0.8203879046603182,0.8213514108178231,0.8217985445302787,0.8225563026004923,0.8282227729958411,0.833592387570912,0.8389285695014823,0.8462432809574436,0.8568909491399053,0.8770496263684585,0.9000340492970812,0.9254861465380301,0.959223019988274,0.8447471326083364,0.6904168500009934,0.6904168500009934,0.6904168500009934,0.6889932930970443,0.6889589582923891,0.6888668070952088,0.6846069530872387,0.6831635112363403,0.6831379726057307,0.6830476498320549,0.6802968765655757,0.6766921765485804,0.6680841026037443,0.6526691232297905,0.5924106609928201,0.4479235994183387,0.29121062393191727,0.1340618335207994,0.01554556451079097,0.5805747503458603,905.0,905.0,905.0,904.0,903.0,900.0,897.0,895.0,894.0,892.0,875.0,857.0,835.0,799.0,734.0,584.0,405.0,208.0,25.0,753.7894736842105,5.0,5.0,5.0,6.0,7.0,10.0,13.0,15.0,16.0,18.0,35.0,53.0,75.0,111.0,176.0,326.0,505.0,702.0,885.0,156.21052631578948,213.0,213.0,213.0,214.0,215.0,218.0,221.0,223.0,224.0,226.0,243.0,261.0,283.0,319.0,384.0,534.0,713.0,910.0,1093.0,364.2105263157895,0.7274725274725274,0.8191919401997395,0.7406593406593407,0.9846153846153847,0.8014311270125224,1.0,0.0,0.0,0.5494461301307325,0.883629191321499,0.24395604395604395,0.7394734272021455,733.9959784189666,896,14,222,12,1,0,0,4.0,910,0.596646942800789,0.6648351648351648,0.5411449016100179,605,305,513,1118,910,13,1
BlueFish1,0.6201105552319234,0.7878886909604459,0.48857809361243537,0.6201105552319234,0.6201105552319234,0.6201105552319234,0.6201105552319234,0.6201105552319234,0.6195436468268714,0.6195436468268714,0.6195436468268714,0.6195436468268714,0.6195436468268714,0.6148834396419235,0.5975877868262974,0.5584735571876916,0.4814581772568754,0.35605026132589734,0.23885979012325367,0.1239958364351233,0.03290609593000449,0.0017133352328625529,0.4844315415923106,0.9443037974683545,0.9443037974683545,0.9443037974683545,0.9443037974683545,0.9443037974683545,0.9418457648546145,0.9418457648546145,0.9418457648546145,0.9418457648546145,0.9418457648546145,0.9345088161209067,0.9080745341614906,0.841726618705036,0.6991150442477876,0.49707602339181284,0.309462915601023,0.15401953418482345,0.04065040650406504,0.0019569471624266144,0.7272283500891694,0.40721757313798257,0.40721757313798257,0.40721757313798257,0.40721757313798257,0.40721757313798257,0.40753416816901933,0.40753416816901933,0.40753416816901933,0.40753416816901933,0.40753416816901933,0.4045779320897993,0.3932619510068148,0.37053920732328605,0.33156485238694877,0.25503500998742357,0.1843645763723173,0.099824788684245,0.026637154274124594,0.0015000495039059394,0.323213906745467,0.9828722002635046,0.9828722002635046,0.9828722002635046,0.9828722002635046,0.9828722002635046,0.9815546772068511,0.9815546772068511,0.9815546772068511,0.9815546772068511,0.9815546772068511,0.9776021080368906,0.9631093544137023,0.924901185770751,0.8326745718050066,0.6719367588932806,0.4782608695652174,0.27009222661396576,0.07905138339920949,0.003952569169960474,0.7907218639484086,0.9601029601029601,0.9601029601029601,0.9601029601029601,0.9601029601029601,0.9601029601029601,0.9588159588159588,0.9588159588159588,0.9588159588159588,0.9588159588159588,0.9588159588159588,0.954954954954955,0.9407979407979408,0.9034749034749034,0.8133848133848134,0.6563706563706564,0.4671814671814672,0.26383526383526384,0.07722007722007722,0.003861003861003861,0.7724039829302988,0.4074042676443889,0.4074042676443889,0.4074042676443889,0.4074042676443889,0.4074042676443889,0.4077300580948086,0.4077300580948086,0.4077300580948086,0.4077300580948086,0.4077300580948086,0.4057296272226544,0.39800551160808106,0.3824120056004114,0.3551141575357315,0.2939833113746158,0.23009469470123442,0.13629615347536872,0.038779095300834426,0.0021958717610891525,0.33254116090926367,0.9947849719049543,0.9947849719049543,0.9947849719049543,0.9947849719049543,0.9947849719049543,0.9934569960496227,0.9934569960496227,0.9934569960496227,0.9934569960496227,0.9934569960496227,0.9894826346382675,0.9747317519794337,0.9361737106739382,0.8470435034222689,0.6917593284179093,0.5175966346159309,0.31554788758349644,0.10044381364639804,0.006439429119841491,0.8063383438879143,0.7878886909604459,0.7878886909604459,0.7878886909604459,0.7878886909604459,0.7878886909604459,0.7885977156212131,0.7885977156212131,0.7885977156212131,0.7885977156212131,0.7885977156212131,0.7896348967126547,0.792918500601228,0.7998132177750304,0.8135780303726023,0.8348202280307402,0.8586777339517263,0.8853505334464882,0.9205560549485092,0.9631158692583252,0.8179419525266105,0.6326474785345261,0.6326474785345261,0.6326474785345261,0.6326474785345261,0.6326474785345261,0.6324690260304486,0.6324690260304486,0.6324690260304486,0.6324690260304486,0.6324690260304486,0.6289008183141391,0.6154301453046044,0.5854162213569601,0.5254385040010798,0.41396545509893073,0.29694168217487993,0.16420079003158403,0.045887949346072494,0.002434963946869259,0.5054841606526314,746.0,746.0,746.0,746.0,746.0,745.0,745.0,745.0,745.0,745.0,742.0,731.0,702.0,632.0,510.0,363.0,205.0,60.0,3.0,600.1578947368421,13.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,17.0,28.0,57.0,127.0,249.0,396.0,554.0,699.0,756.0,158.8421052631579,31.0,31.0,31.0,31.0,31.0,32.0,32.0,32.0,32.0,32.0,35.0,46.0,75.0,145.0,267.0,414.0,572.0,717.0,774.0,176.8421052631579,0.9354413702239789,0.787822188960868,0.9393939393939394,0.9815546772068511,0.9588159588159588,1.0,0.0,0.0,0.7271772473990075,0.9700520833333334,0.041666666666666664,0.9387653211400268,586.9275307758467,745,14,32,3,1,0,0,1.0,768,0.578125,0.5849802371541502,0.5714285714285714,444,315,333,777,759,10,1
BlueFish2,0.5344396349238822,0.8391865863568128,0.448494572845554,0.5344396349238822,0.5344396349238822,0.5344396349238822,0.5344396349238822,0.5344396349238822,0.5344396349238822,0.5344396349238822,0.5344396349238822,0.5344396349238822,0.5344396349238822,0.531101934788657,0.5193912714305658,0.5046373939732961,0.47404205390059917,0.4295947230930826,0.359090231663124,0.2836872633164925,0.16335458293753258,0.03662322337927111,0.455048369880076,0.9139966273187183,0.9139966273187183,0.9139966273187183,0.9139966273187183,0.9139966273187183,0.9139966273187183,0.9139966273187183,0.9139966273187183,0.9139966273187183,0.9139966273187183,0.9043624161073825,0.8791390728476821,0.8485342019543974,0.7734375,0.6521106259097526,0.4856020942408377,0.3447867298578199,0.1786085150571132,0.037477148080438755,0.7496855040654005,0.3125019445809973,0.3125019445809973,0.3125019445809973,0.3125019445809973,0.3125019445809973,0.3125019445809973,0.3125019445809973,0.3125019445809973,0.3125019445809973,0.3125019445809973,0.3118984824141148,0.3068539451493576,0.3001162461213859,0.2905417294432951,0.28300662307404717,0.265537970295335,0.23341519959653884,0.14940340194957838,0.03578875553201613,0.2790306210202969,0.9139966273187183,0.9139966273187183,0.9139966273187183,0.9139966273187183,0.9139966273187183,0.9139966273187183,0.9139966273187183,0.9139966273187183,0.9139966273187183,0.9139966273187183,0.9089376053962901,0.8954468802698144,0.8785834738617201,0.8347386172006745,0.7554806070826307,0.6256323777403036,0.49072512647554806,0.2900505902192243,0.06913996627318718,0.7836158693529777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9944649446494465,0.9797047970479705,0.9612546125461254,0.9132841328413284,0.8265682656826568,0.6845018450184502,0.5369003690036901,0.3173431734317343,0.07564575645756458,0.8573509419304721,0.3125019445809973,0.3125019445809973,0.3125019445809973,0.3125019445809973,0.3125019445809973,0.3125019445809973,0.3125019445809973,0.3125019445809973,0.3125019445809973,0.3125019445809973,0.31214822277216886,0.30856857944061766,0.30354455208397396,0.2970378319450832,0.2931974223078776,0.2820916078417113,0.2585548466357214,0.1825169614494686,0.049561962735984864,0.28485481226434634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.994550730034601,0.9799915840333543,0.9621527349424268,0.915513761776731,0.8423616164066079,0.7388708586622726,0.6383647784181042,0.4284100055924591,0.11370716326615121,0.8744170122701425,0.8391865863568128,0.8391865863568128,0.8391865863568128,0.8391865863568128,0.8391865863568128,0.8391865863568128,0.8391865863568128,0.8391865863568128,0.8391865863568128,0.8391865863568128,0.8408780328983634,0.8448546433787082,0.8488785432104148,0.8580820450664863,0.8718369783003732,0.8914373370308054,0.9094658599244089,0.9327741565022982,0.9609665476917535,0.8605810530300914,0.5344396349238822,0.5344396349238822,0.5344396349238822,0.5344396349238822,0.5344396349238822,0.5344396349238822,0.5344396349238822,0.5344396349238822,0.5344396349238822,0.5344396349238822,0.5324436681304627,0.5241864247407376,0.5134950575026659,0.492469695996199,0.4623916255820237,0.4075894401676821,0.33844158039952305,0.20816951005427095,0.04974367648699617,0.467017212015757,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,539.0,531.0,521.0,495.0,448.0,371.0,291.0,172.0,41.0,464.6842105263158,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,54.0,62.0,72.0,98.0,145.0,222.0,302.0,421.0,552.0,128.31578947368422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,21.0,47.0,94.0,171.0,251.0,370.0,501.0,77.3157894736842,0.9072512647554806,0.8391865863568128,0.9139966273187183,0.9139966273187183,1.0,1.0,0.0,0.0,0.7602683470579975,0.9550660792951542,0.0,0.9129813490871368,454.83912980539253,542,51,0,4,1,0,0,0.0,593,0.4687224669603524,0.448566610455312,0.4907749077490775,266,327,276,542,593,5,1
